t,r,r_dot,theta,theta_dot
925481.8272757586,149833974509.6379,-528.9198051168208,0.17443418750096168,1.7915676307768884e-07
946515.5051683894,149822603524.6831,-552.3760316652217,0.17819834635149373,1.7876089536653054e-07
967549.1830610203,149810734201.42477,-576.3042405778887,0.18195419981072103,1.7836704202811328e-07
988582.8609536511,149798356634.9564,-600.7022882395836,0.18570179037710396,1.7797521528424646e-07
1009616.538846282,149785460965.27963,-625.5680523657062,0.18944116080526652,1.775854270958722e-07
1030650.216738913,149772037376.65707,-650.8994323694642,0.19317235409670305,1.7719768917115606e-07
1051683.894631544,149758076097.32065,-676.6943495195206,0.19689541349580134,1.7681201296906459e-07
1072717.5725241746,149743567399.0846,-702.9507470829136,0.2006103824863413,1.764284097036712e-07
1093751.2504168055,149728501596.8632,-729.6665904901237,0.20431730478754037,1.760468903495428e-07
1114784.9283094364,149712869047.93246,-756.8398677033613,0.2080162243446086,1.756674656503752e-07
1135818.6062020673,149696660151.66537,-784.4685893408584,0.21170718532558028,1.752901461220379e-07
1156852.2840946983,149679865349.15637,-812.5507887996981,0.21539023211827593,1.749149420565586e-07
1177885.9619873292,149662475122.70435,-841.0845224005725,0.21906540932683927,1.7454186352762152e-07
1198919.6398799599,149644479995.0698,-870.0678697155432,0.2227327617632947,1.7417092039872777e-07
1219953.3177725908,149625870529.07394,-899.4989337331514,0.22639233444332255,1.7380212232752877e-07
1240986.9956652217,149606637327.39743,-929.375840917892,0.23004417258478874,1.7343547876785792e-07
1262020.6735578526,149586771031.89453,-959.69674137978,0.23368832160367742,1.730709989766736e-07
1283054.3514504835,149566262323.07776,-990.4598090696525,0.2373248271091155,1.727086920194169e-07
1304088.0293431142,149545101919.3433,-1021.6632420658726,0.2409537348960773,1.723485667778985e-07
1325121.7072357452,149523280576.9227,-1053.3052625896064,0.24457509094500418,1.7199063195077795e-07
1346155.385128376,149500789089.21112,-1085.3841171675635,0.2481889414179221,1.7163489606001602e-07
1367189.063021007,149477618286.42822,-1117.89807669253,0.2517953326570686,1.712813674542539e-07
1388222.740913638,149453759034.5949,-1150.845436775248,0.25539431117611067,1.7093005431864346e-07
1409256.4188062686,149429202235.1997,-1184.22451784921,0.25898592365755635,1.705809646780357e-07
1430290.0966988995,149403938825.0863,-1218.0336651975729,0.26257021695213734,1.7023410639800186e-07
1451323.7745915304,149377959775.58176,-1252.271249125426,0.26614723807497404,1.6988948719283903e-07
1472357.4524841614,149351256092.2714,-1286.9356650098537,0.26971703420441107,1.695471146277537e-07
1493391.1303767923,149323818813.79395,-1322.0253336611754,0.27327965267345194,1.6920699612970343e-07
1514424.808269423,149295639011.67462,-1357.5387013685329,0.27683514096869205,1.6886913898890067e-07
1535458.486162054,149266707790.18994,-1393.4742399289416,0.280383546729713,1.685335503599742e-07
1556492.1640546848,149237016285.3762,-1429.8304468199897,0.28392491774564904,1.682002372706416e-07
1577525.8419473157,149206555664.9496,-1466.6058452087666,0.28745930195498975,1.6786920662255666e-07
1598559.5198399466,149175317126.9197,-1503.7989843282803,0.29098674743736047,1.675404652030368e-07
1619593.1977325776,149143291899.3892,-1541.4084395267116,0.294507302412467,1.6721401968676655e-07
1640626.8756252083,149110471240.5284,-1579.4328122726258,0.2980210152400014,1.6688987663600235e-07
1661660.5535178392,149076846437.52466,-1617.8707303392566,0.30152793441650766,1.6656804250922594e-07
1682694.23141047,149042408806.5993,-1656.7208477454947,0.30502810857672236,1.6624852366134137e-07
1703727.909303101,149007149691.6536,-1695.9818451130282,0.3085215864866234,1.6593132635442574e-07
1724761.587195732,148971060463.6519,-1735.6524298090428,0.3120084170407619,1.6561645676267215e-07
1745795.2650883626,148934132520.62152,-1775.7313359462212,0.3154886492622613,1.653039209723897e-07
1766828.9429809935,148896357287.34033,-1816.2173244400267,0.318962332302045,1.6499372498441818e-07
1787862.6208736245,148857726214.10446,-1857.1091831745573,0.3224295154371236,1.6468587472396646e-07
1808896.2987662554,148818230777.03928,-1898.4057269468935,0.325890248071252,1.6438037603833542e-07
1829929.9766588863,148777862476.21274,-1940.1057979054742,0.32934457972813475,1.6407723471110692e-07
1850963.6545515172,148736612835.45444,-1982.2082655881206,0.33279256005086805,1.6377645646352037e-07
1871997.332444148,148694473402.3555,-2024.712026922034,0.33623423880193976,1.6347804695447276e-07
1893031.0103367788,148651435747.84686,-2067.6160062995136,0.33966966586258507,1.631820117836117e-07
1914064.6882294097,148607491464.8077,-2110.9191557542117,0.34309889123220016,1.628883565019538e-07
1935098.3661220407,148562632168.74988,-2154.620454837212,0.3465219650293173,1.625970866069944e-07
1956132.0440146716,148516849495.52716,-2198.7189111329235,0.3499389374858447,1.623082075590152e-07
1977165.7219073023,148470135101.12946,-2243.213560301131,0.35334985894664334,1.620217247825687e-07
1998199.3997999332,148422480661.68268,-2288.1034660769956,0.35675477986952725,1.617376436664782e-07
2019233.077692564,148373877873.40753,-2333.3877202791305,0.36015375082522944,1.6145596956412398e-07
2040266.755585195,148324318450.66437,-2379.065443140925,0.363546822496809,1.6117670780723871e-07
2061300.433477826,148273794127.11188,-2425.135782982106,0.36693404568255167,1.6089986369852853e-07
2082334.1113704566,148222296653.8095,-2471.597916690839,0.370315471292143,1.6062544252429226e-07
2103367.789263088,148169817797.91733,-2518.451050002515,0.373691150345111,1.6035344956328765e-07
2124401.4671557187,148116349342.69608,-2565.6944174997475,0.37706113397082597,1.6008389008673135e-07
2145435.145048349,148061883087.5072,-2613.3272826123766,0.38042547340850075,1.5981676935829898e-07
2166468.82294098,148006410847.77283,-2661.34893762586,0.38378422000719625,1.5955209263438883e-07
2187502.500833611,147949924452.36838,-2709.7587041683555,0.38713742522727396,1.5928986518164932e-07
2208536.178726242,147892415745.66934,-2758.5559326432085,0.3904851406425893,1.590300922642834e-07
2229569.856618873,147833876585.5033,-2807.7400027897347,0.3938274179383322,1.587727791569629e-07
2250603.5345115038,147774298841.20148,-2857.3103241249255,0.3971643089106904,1.5851793115752005e-07
2271637.2124041347,147713674393.59894,-2907.2663359434505,0.40049586546684984,1.5826555358694763e-07
2292670.8902967656,147651995135.03445,-2957.6075073176544,0.4038221396249945,1.5801565178939887e-07
2313704.5681893965,147589252969.3506,-3008.3333370975597,0.40714318351430645,1.577682311321875e-07
2334738.2460820274,147525439811.65024,-3059.443353967113,0.4104590493752618,1.5752329700733768e-07
2355771.9239746584,147460547584.29297,-3110.9371172680653,0.4137697895661666,1.5728085485759163e-07
2376805.601867289,147394568221.75446,-3162.8142157224624,0.4170754565597575,1.5704091014632259e-07
2397839.2797599197,147327493666.6077,-3215.074268550301,0.4203761029449545,1.5680346838228154e-07
2418872.9576525507,147259315867.56393,-3267.7169259536154,0.42367178142872597,1.5656853513192386e-07
2439906.6355451816,147190026779.47278,-3320.741869116484,0.4269625448360884,1.5633611601940936e-07
2460940.3134378125,147119618363.32208,-3374.1488102050275,0.4302484461101066,1.561062167266022e-07
2481973.9913304434,147048082586.23804,-3427.937492367408,0.43352953831189345,1.5587884299307098e-07
2503007.6692230743,146975411421.4851,-3482.10768973383,0.4368058746206103,1.5565400061608867e-07
2524041.3471157053,146901596847.9677,-3536.65920754084,0.44007750833481674,1.5543169545378429e-07
2545075.025008336,146826630845.30267,-3591.5918832271996,0.44334449288779415,1.5521193345687445e-07
2566108.702900967,146750505399.53232,-3646.905584897902,0.4466068818332307,1.5499472063304647e-07
2587142.3807935975,146673212498.57986,-3702.600212719655,0.44986472885314394,1.5478006307462408e-07
2608176.0586862285,146594744130.65524,-3758.675699348843,0.45311808776171597,1.5456796696852192e-07
2629209.7365788594,146515092284.25507,-3815.1320099315208,0.4563670125052934,1.543584385962454e-07
2650243.4144714903,146434248948.16275,-3871.9691421034167,0.4596115571623873,1.541514843338909e-07
2671277.092364121,146352206111.44836,-3929.1871259899317,0.46285177594367344,1.5394711065214557e-07
2692310.770256752,146268955763.46878,-3986.7860242061415,0.466087723191992,1.5374532411628745e-07
