,0
1970-01-05 19:35:00,0.6345639280113455
1970-01-05 20:10:00,0.639687569514482
1970-01-05 20:15:00,0.639687569514482
1970-01-05 20:20:00,0.6420384931513984
1970-01-05 21:35:00,0.6371692772597323
1970-01-05 22:25:00,0.6345639280504265
1970-01-05 22:45:00,0.6324551215648591
1970-01-06 00:30:00,0.6324441467427102
1970-01-06 00:35:00,0.6641176236872535
1970-01-06 02:00:00,0.6345639280504265
1970-01-06 03:35:00,0.6396875660087274
1970-01-06 04:30:00,0.642038493151415
1970-01-06 04:50:00,0.642037360715697
1970-01-06 05:55:00,0.6383046702906132
1970-01-06 06:25:00,0.6370308387174625
1970-01-06 06:30:00,0.6376204883649575
1970-01-06 07:50:00,0.637018693924591
1970-01-06 08:20:00,0.6370186960265519
1970-01-06 11:20:00,0.6396867904629496
1970-01-06 11:55:00,0.6396876698762339
1970-01-06 15:10:00,0.639687569514482
1970-01-06 15:15:00,0.6396875673205332
1970-01-06 16:00:00,0.2983817321828481
1970-01-06 16:05:00,0.6370186960265519
1970-01-06 16:10:00,0.6417335383070797
1970-01-06 17:00:00,0.6383046702906128
1970-01-06 17:20:00,0.6383047071010607
1970-01-06 17:40:00,0.6396875694927356
1970-01-06 17:45:00,0.6396875695144827
1970-01-06 17:55:00,0.6396875695144827
1970-01-06 19:10:00,0.6396875695144844
1970-01-06 19:50:00,0.639687569514482
1970-01-06 21:35:00,0.6383046647443982
1970-01-06 22:20:00,0.6383046702906132
1970-01-06 23:50:00,0.6420615167949335
1970-01-07 00:05:00,0.6129579807145463
1970-01-07 00:10:00,0.5740956646267497
1970-01-07 00:55:00,0.60845501858319
1970-01-07 01:25:00,0.6084396857319376
1970-01-07 02:45:00,0.5740986022562683
1970-01-07 03:25:00,0.5740993044427478
1970-01-07 03:40:00,0.5742871949338202
1970-01-07 04:30:00,0.6383015747851791
1970-01-07 04:35:00,0.6383046703283344
1970-01-07 05:10:00,0.6377553496506512
1970-01-07 05:35:00,0.6402765815478455
1970-01-07 07:30:00,0.6383046702906132
1970-01-07 08:40:00,0.5740993044427478
1970-01-07 08:45:00,0.5740993037921616
1970-01-07 09:00:00,0.5740993044427523
1970-01-07 09:05:00,0.5740992721596134
1970-01-07 10:15:00,0.5740993044427478
1970-01-07 10:30:00,0.6084396856781465
1970-01-07 10:45:00,0.642038599587201
1970-01-07 11:45:00,0.6383046702906132
1970-01-07 12:10:00,0.6419695323057433
1970-01-07 12:25:00,0.6420384931514055
1970-01-07 12:30:00,0.6383046702911791
1970-01-07 12:35:00,0.6420384931513984
1970-01-07 12:50:00,0.6396893259104434
1970-01-07 13:20:00,0.639687569514482
1970-01-07 13:35:00,0.639687569514482
1970-01-07 13:55:00,0.6080262832898307
1970-01-07 14:20:00,0.6383046702906132
1970-01-07 14:25:00,0.6383046703379031
1970-01-07 15:50:00,0.6084396857319376
1970-01-07 17:20:00,0.6084396857319377
1970-01-07 18:45:00,0.6084396857319376
1970-01-07 19:30:00,0.6084396857319376
1970-01-07 20:20:00,0.6084293649914432
1970-01-07 20:35:00,0.6083921413917119
1970-01-07 20:55:00,0.595101049480101
1970-01-07 23:25:00,0.5740993041204054
1970-01-07 23:45:00,0.5423551669914404
1970-01-08 00:10:00,0.5740983943360057
1970-01-08 00:55:00,0.5423550608732214
1970-01-08 01:25:00,0.5423871983257459
1970-01-08 01:30:00,0.5423551666045383
1970-01-08 02:15:00,0.5424107005888932
1970-01-08 03:25:00,0.5505688815540897
1970-01-08 04:30:00,0.5423551666044334
1970-01-08 04:40:00,0.5740992333248442
1970-01-08 04:45:00,0.5841091262268578
1970-01-08 05:30:00,0.5741059830989101
1970-01-08 05:45:00,0.5740993044427478
1970-01-08 05:50:00,0.5740845859784371
1970-01-08 06:20:00,0.5740993044427034
1970-01-08 06:25:00,0.6085838796112315
1970-01-08 06:30:00,0.6084396857319376
1970-01-08 07:15:00,0.6083348882746986
1970-01-08 09:05:00,0.6084396857319376
1970-01-08 09:15:00,0.6084396855560512
1970-01-08 10:30:00,0.6383046702906132
1970-01-08 11:20:00,0.6084396857319376
1970-01-08 12:00:00,0.5740993044427478
1970-01-08 12:15:00,0.6084396857319376
1970-01-08 12:20:00,0.6084396857319376
1970-01-08 14:10:00,0.6084396973368495
1970-01-08 15:10:00,0.6084396868659974
1970-01-08 15:15:00,0.5740965218868045
1970-01-08 15:20:00,0.6084396857010943
1970-01-08 16:00:00,0.6084396027645872
1970-01-08 16:05:00,0.638813978937615
1970-01-08 16:10:00,0.6132593912799422
1970-01-08 17:15:00,0.6084396857319376
1970-01-08 17:20:00,0.638304670617337
1970-01-08 18:00:00,0.6383046702906132
1970-01-08 18:05:00,0.6084396857319376
1970-01-08 18:15:00,0.6084396857319376
1970-01-08 18:20:00,0.6084396857331954
1970-01-08 18:35:00,0.6084396857319376
1970-01-08 19:55:00,0.6084337783801124
1970-01-08 20:10:00,0.5740993044427478
1970-01-08 21:30:00,0.6136832184220843
1970-01-08 21:55:00,0.6084421858783966
1970-01-08 22:30:00,0.5740993044427478
1970-01-08 22:35:00,0.5740993044427478
1970-01-08 23:20:00,0.5440011426868337
1970-01-08 23:35:00,0.5749021374946522
1970-01-09 00:00:00,0.5740993044486908
1970-01-09 00:35:00,0.5423551666120029
1970-01-09 01:05:00,0.5145552244256602
1970-01-09 01:25:00,0.491149862807227
1970-01-09 01:30:00,0.515044338376039
1970-01-09 02:00:00,0.5161705496898685
1970-01-09 02:30:00,0.5145568137608295
1970-01-09 02:35:00,0.5378733868351744
1970-01-09 03:25:00,0.5829812377045535
1970-01-09 03:40:00,0.6084531826835565
1970-01-09 03:45:00,0.6084520356609806
1970-01-09 03:50:00,0.5996001673186012
1970-01-09 03:55:00,0.6350184324041412
1970-01-09 04:15:00,0.6370186960265519
1970-01-09 04:20:00,0.6396875695450834
1970-01-09 04:25:00,0.6396875695144391
1970-01-09 05:25:00,0.639687569514482
1970-01-09 05:30:00,0.6396875763736802
1970-01-09 07:35:00,0.6370318879470768
1970-01-09 08:05:00,0.6345616374801762
1970-01-09 09:15:00,0.6345598927188454
1970-01-09 10:00:00,0.6325137212881939
1970-01-09 11:20:00,0.6324551067814668
1970-01-09 11:25:00,0.630716970873423
1970-01-09 13:00:00,0.6307169627293043
1970-01-09 14:40:00,0.6532074571329141
1970-01-09 14:45:00,0.6293266128285724
1970-01-09 15:45:00,0.6307169708734012
1970-01-09 16:05:00,0.6307169708734012
1970-01-09 16:15:00,0.632455121568724
1970-01-09 17:40:00,0.658642138684216
1970-01-09 19:15:00,0.6307169871992904
1970-01-09 19:35:00,0.6370187230242931
1970-01-09 20:20:00,0.6345639280504265
1970-01-09 20:45:00,0.6344801230516469
1970-01-09 22:40:00,0.6137855314907189
1970-01-09 23:10:00,0.6324551215687184
1970-01-09 23:25:00,0.6324551215536066
1970-01-10 00:40:00,0.6324302455900545
1970-01-10 01:05:00,0.6370172677551411
1970-01-10 03:15:00,0.6370186960265519
1970-01-10 03:20:00,0.639687569514482
1970-01-10 04:20:00,0.6589033472057552
1970-01-10 04:30:00,0.6396997035560612
1970-01-10 05:40:00,0.6420384931513984
1970-01-10 06:40:00,0.6084401715236117
1970-01-10 06:45:00,0.6084396857319376
1970-01-10 07:50:00,0.6084396857319376
1970-01-10 08:20:00,0.6116677583066314
1970-01-10 08:50:00,0.6392397856070946
1970-01-10 08:55:00,0.6383046702906132
1970-01-10 09:00:00,0.6339855291239214
1970-01-10 11:10:00,0.6383046702906132
1970-01-10 11:30:00,0.6084396857319376
1970-01-10 11:45:00,0.6412240913169961
1970-01-10 13:10:00,0.6383046703328705
1970-01-10 13:25:00,0.6420384931513856
1970-01-10 14:55:00,0.6420384931513986
1970-01-10 15:45:00,0.6420384931513984
1970-01-10 16:20:00,0.6420384931513984
1970-01-10 17:20:00,0.6420113713139873
1970-01-10 18:30:00,0.6420384931514185
1970-01-10 18:55:00,0.6383046704769793
1970-01-10 19:00:00,0.6383046702906132
1970-01-10 20:30:00,0.6383046702906013
1970-01-10 20:50:00,0.6383046702861145
1970-01-10 20:55:00,0.6383046702919926
1970-01-10 21:20:00,0.641658118088397
1970-01-10 23:20:00,0.6383046290685732
1970-01-11 00:10:00,0.5740993044427478
1970-01-11 00:15:00,0.5740993044427465
1970-01-11 00:40:00,0.6084465050571749
1970-01-11 00:45:00,0.6383046709207107
1970-01-11 01:25:00,0.6383046702906132
1970-01-11 01:30:00,0.5740993044427478
1970-01-11 01:45:00,0.6084397161624747
1970-01-11 02:40:00,0.6084396671674551
1970-01-11 03:55:00,0.6084396857319376
1970-01-11 04:10:00,0.5740993044450375
1970-01-11 04:20:00,0.574099371098452
1970-01-11 04:35:00,0.5740993044427478
1970-01-11 04:45:00,0.574099303297126
1970-01-11 05:25:00,0.5740993044427478
1970-01-11 05:30:00,0.5740993062255848
1970-01-11 05:35:00,0.5741200550602048
1970-01-11 06:10:00,0.5740980841762438
1970-01-11 06:35:00,0.5740993044427478
1970-01-11 07:25:00,0.5423551666044334
1970-01-11 10:15:00,0.5423551666044334
1970-01-11 10:35:00,0.5423551666044334
1970-01-11 10:45:00,0.5423551666044334
1970-01-11 11:00:00,0.49115002155036136
1970-01-11 11:05:00,0.5109055529508125
1970-01-11 12:10:00,0.49115002158613574
1970-01-11 12:15:00,0.5150310319177333
1970-01-11 15:35:00,0.5145568137628079
1970-01-11 17:05:00,0.491150021596114
1970-01-11 17:55:00,0.5145571686424717
1970-01-11 19:00:00,0.5145568137608288
1970-01-11 19:55:00,0.5424791872794947
1970-01-11 20:25:00,0.5740993044422665
1970-01-11 21:15:00,0.5740993044427478
1970-01-12 00:25:00,0.5740993044427478
1970-01-12 00:30:00,0.5740993042582254
1970-01-12 00:55:00,0.5740992962346658
1970-01-12 02:15:00,0.5740993044427478
1970-01-12 02:45:00,0.5740993044427478
1970-01-12 03:25:00,0.574099304442748
1970-01-12 03:40:00,0.5836900918497503
1970-01-12 03:45:00,0.5740994529339148
1970-01-12 04:00:00,0.5740992613253706
1970-01-12 04:10:00,0.5740953177509672
1970-01-12 04:35:00,0.5423551666044272
1970-01-12 04:55:00,0.5423551666044334
1970-01-12 05:15:00,0.5363089800518912
1970-01-12 08:10:00,0.5145568247180081
1970-01-12 08:40:00,0.5145568137608288
1970-01-12 09:05:00,0.491150021596114
1970-01-12 12:05:00,0.5145568127888314
1970-01-12 12:25:00,0.5321261928353301
1970-01-12 12:45:00,0.49115002159024385
1970-01-12 13:20:00,0.491150021596114
1970-01-12 14:30:00,0.49245229240516836
1970-01-12 14:45:00,0.4911500201489366
1970-01-12 14:50:00,0.49115002159611415
1970-01-12 15:40:00,0.5145571791969923
1970-01-12 15:45:00,0.5145568137608291
1970-01-12 16:25:00,0.5424444939045863
1970-01-12 16:30:00,0.5423551666044335
1970-01-12 17:00:00,0.5421215742785288
1970-01-12 17:30:00,0.5561705504221736
1970-01-12 17:55:00,0.5741123525027219
1970-01-12 18:40:00,0.574099304442748
1970-01-12 18:45:00,0.5675405663260603
1970-01-12 19:25:00,0.5423551666044335
1970-01-12 20:25:00,0.5522456636626626
1970-01-12 20:45:00,0.5423551666044335
1970-01-12 21:35:00,0.5423551666044335
1970-01-12 21:40:00,0.580857016875062
1970-01-12 23:35:00,0.574099304442748
1970-01-13 00:05:00,0.6084397015163455
1970-01-13 00:20:00,0.6383056181512158
1970-01-13 00:25:00,0.6383046702906132
1970-01-13 01:15:00,0.6420158866118975
1970-01-13 01:20:00,0.6420384931513984
1970-01-13 01:45:00,0.6383046702906132
1970-01-13 02:40:00,0.6420384931496934
1970-01-13 02:55:00,0.6598153101275537
1970-01-13 05:10:00,0.6383046702906132
1970-01-13 05:35:00,0.6383046702906132
1970-01-13 05:40:00,0.6084396857237969
1970-01-13 05:45:00,0.6084396857319376
1970-01-13 07:20:00,0.6084396858388749
1970-01-13 07:25:00,0.6084396857319376
1970-01-13 08:30:00,0.6084396857319376
1970-01-13 09:40:00,0.6084396857319027
