t,r,r_dot,theta,theta_dot
0.0,150000000000.0,0.0,0.0,1.9832769515795482e-07
21033.677892630876,149999995903.18594,-0.5838627612820632,0.004161732369664776,1.973938873909488e-07
42067.35578526175,149999967302.65512,-2.3281220665006463,0.008303870166866005,1.9646454042760892e-07
63101.03367789263,149999889906.0897,-5.221849005246889,0.012426507657359913,1.9553969565801023e-07
84134.7115705235,149999739650.1308,-9.254202069739033,0.016529739957483327,1.9461939257620173e-07
105168.38946315438,149999492698.52322,-14.414428741941165,0.020613662994690793,1.9370366882046614e-07
126202.06735578526,149999125440.2276,-20.691866997226818,0.02467837346893514,1.9279256021330226e-07
147235.74524841615,149998614487.5008,-28.075946726897037,0.028723968814883732,1.918861008011234e-07
168269.423141047,149997936673.9503,-36.556191079405686,0.03275054716503143,1.9098432289357242e-07
189303.10103367787,149997069052.56223,-46.12221772755665,0.03675820731357461,1.900872571025239e-07
210336.77892630876,149995988893.68784,-56.763740067227374,0.04074704868089449,1.891949323810021e-07
231370.45681893965,149994673683.03375,-68.47056832273991,0.04471717127949452,1.8830737606111523e-07
252404.1347115705,149993101119.61066,-81.23261060995516,0.04866867567991807,1.8742461389221127e-07
273437.8126042014,149991249113.64157,-95.03987391407261,0.05260166297788276,1.8654667007862422e-07
294471.4904968323,149989095784.52832,-109.88246499133396,0.05651623476273158,1.8567356731595106e-07
315505.16838946316,149986619458.6548,-125.7505912512146,0.06041249308489035,1.8480532682923635e-07
336538.846282094,149983798667.37897,-142.63456150077468,0.06429054042705878,1.8394196840722253e-07
357572.5241747249,149980612144.74936,-160.52478672829668,0.06815047967220535,1.8308351044063657e-07
378606.20206735574,149977038825.51804,-179.41178071448297,0.07199241407705285,1.8222996995470122e-07
399639.87995998666,149973057842.77463,-199.28616070949286,0.07581644724096638,1.813813626472933e-07
420673.5578526175,149968648525.98514,-220.13864793706867,0.07962268308119232,1.805377029199109e-07
441707.2357452484,149963790398.57202,-241.96006814670102,0.08341122580349528,1.7969900391505786e-07
462740.9136378793,149958463175.9052,-264.7413520547323,0.0871821798775421,1.788652775470591e-07
483774.59153051017,149952646762.9821,-288.47353573655903,0.09093565001148571,1.7803653453627376e-07
504808.269423141,149946321252.18393,-313.14776104315195,0.09467174112523431,1.7721278444249348e-07
525841.947315772,149939466921.23477,-338.7552758425802,0.0983905583301249,1.7639403569379982e-07
546875.6252084028,149932064230.62143,-365.28743437253604,0.10209220690062155,1.7558029562334526e-07
567909.3031010337,149924093821.7519,-392.7356974271116,0.10577679225578068,1.747715704948365e-07
588942.9809936646,149915536514.4601,-421.09163254117703,0.10944441993573753,1.7396786553628443e-07
609976.6588862954,149906373304.71027,-450.3469142044178,0.11309519557781164,1.7316918497114425e-07
631010.3367789263,149896585362.70697,-480.49332390977247,0.11672922490078369,1.7237553204277125e-07
652044.0146715571,149886154030.1356,-511.52275026841994,0.1203466136796072,1.7158690905013689e-07
673077.692564188,149875060818.242,-543.4271890886572,0.12394746772742396,1.7080331737237449e-07
694111.370456819,149863287405.7134,-576.1987433298622,0.12753189287985336,1.7002475749486204e-07
715145.0483494498,149850815635.85815,-609.8296231231737,0.13109999497055788,1.6925122904388557e-07
736178.7262420807,149837627514.87787,-644.3121457612724,0.13465187981679483,1.6848273080747208e-07
757212.4041347115,149823705209.66263,-679.6387355638885,0.13818765320471457,1.6771926076124377e-07
778246.0820273424,149809031044.90686,-715.8019237966062,0.14170742086635668,1.6696081610196083e-07
799279.7599199733,149793587501.4407,-752.7943486062329,0.1452112884667913,1.6620739326657739e-07
820313.4378126041,149777357214.09827,-790.6087548119758,0.14869936159152952,1.654589879560172e-07
841347.115705235,149760322968.82553,-829.2379937183814,0.15217174572589906,1.6471559516699206e-07
862380.793597866,149742467700.7825,-868.6750229999363,0.15562854624121045,1.6397720921255824e-07
883414.4714904968,149723774492.49582,-908.9129064636218,0.1590698683850354,1.6324382374162006e-07
904448.1493831277,149704226571.21048,-949.9448137652578,0.16249581726527892,1.6251543176665452e-07
925481.8272757586,149683807306.22833,-991.7640201846195,0.1659064978322617,1.6179202569090242e-07
946515.5051683894,149662500207.62286,-1034.3639064478375,0.16930201487211874,1.6107359732114298e-07
967549.1830610203,149640288923.89664,-1077.7379583571058,0.17268247299599562,1.603601378911985e-07
988582.8609536511,149617157238.80603,-1121.879766435934,0.17604797662104646,1.596516380924667e-07
1009616.538846282,149593089069.9178,-1166.783025758685,0.1793986299621279,1.5894808808767546e-07
1030650.216738913,149568068466.67044,-1212.4415356005045,0.18273453702407566,1.5824947752901373e-07
1051683.894631544,149542079608.06516,-1258.8491990519217,0.18605580159146431,1.5755579557970602e-07
1072717.5725241746,149515106799.34763,-1306.0000225850556,0.18936252721091723,1.5686703094357408e-07
1093751.2504168055,149487134471.2012,-1353.8881159285784,0.19265481718739602,1.561831718721418e-07
1114784.9283094364,149458147177.40714,-1402.5076915894501,0.1959327745765261,1.555042061852344e-07
1135818.6062020673,149428129592.56085,-1451.8530644542502,0.199196502175245,1.5483012129068723e-07
1156852.2840946983,149397066508.76486,-1501.918651299307,0.20244610250650752,1.541609042116688e-07
1177885.9619873292,149364942835.04974,-1552.6989706892932,0.20568167781707752,1.5349654159140136e-07
1198919.6398799599,149331743594.90436,-1604.1886424365077,0.20890333007088124,1.528370197133816e-07
1219953.3177725908,149297453924.32944,-1656.3823872155035,0.21211116094260557,1.5218232451719243e-07
1240986.9956652217,149262059068.10077,-1709.2750259671222,0.21530527180284004,1.515324416270036e-07
1262020.6735578526,149225544379.25766,-1762.8614798098426,0.21848576371622955,1.508873563554991e-07
1283054.3514504835,149187895316.90826,-1817.136769559823,0.22165273743647285,1.5024705372026765e-07
1304088.0293431142,149149097444.6277,-1872.0960153170324,0.22480629340360514,1.4961151845658493e-07
1325121.7072357452,149109136426.49225,-1927.7344358185908,0.22794653173046406,1.4898073504516125e-07
1346155.385128376,149067998025.63202,-1984.0473481844438,0.23107355219818698,1.4835468772237409e-07
1367189.063021007,149025668103.57706,-2041.0301677806353,0.23418745425496587,1.4773336048467183e-07
1388222.740913638,148982132617.30933,-2098.678407502505,0.2372883370120706,1.4711673710939338e-07
1409256.4188062686,148937377617.75323,-2156.987677492824,0.24037629923995268,1.4650480116491874e-07
1430290.0966988995,148891389245.57617,-2215.9536844306567,0.2434514393571731,1.458975360375732e-07
1451323.7745915304,148844153730.88004,-2275.5722314743925,0.2465138554296816,1.452949249336393e-07
1472357.4524841614,148795657391.90576,-2335.839217991043,0.24956364516919355,1.4469695088733974e-07
1493391.1303767923,148745886632.3062,-2396.750638850194,0.25260090593177836,1.4410359677886336e-07
1514424.808269423,148694827939.36188,-2458.3025841613694,0.2556257347133993,1.4351484534470982e-07
1535458.486162054,148642467879.87543,-2520.491238586341,0.2586382281419333,1.4293067920164847e-07
1556492.1640546848,148588793100.06183,-2583.3128813189096,0.261638482476989,1.4235108084737335e-07
1577525.8419473157,148533790324.5325,-2646.7638858882315,0.26462659360916596,1.4177603266612754e-07
1598559.5198399466,148477446352.94308,-2710.840719355059,0.2676026570597776,1.4120551694848748e-07
1619593.1977325776,148419748059.51746,-2775.5399422548944,0.27056676797948587,1.4063951589396724e-07
1640626.8756252083,148360682387.77567,-2840.8582077981414,0.27351902114100474,1.400780116386321e-07
1661660.5535178392,148300236350.1822,-2906.7922618106704,0.2764595109387123,1.3952098625698251e-07
1682694.23141047,148238397028.07574,-2973.338942722596,0.27938833138862684,1.3896842176229608e-07
1703727.909303101,148175151567.78012,-3040.49518084398,0.2823055761284907,1.3842030012626137e-07
1724761.587195732,148110487181.14694,-3108.2579982356406,0.2852113384205776,1.3787660327793758e-07
