t,r,r_dot,theta,theta_dot
0.0,150000000000.0,0.0,0.0,1.9832769515795482e-07
21033.677892630876,149999998461.42947,-0.21937904861160445,0.00416787155064597,1.9797700069146844e-07
42067.35578526175,149999987702.34573,-0.8764786098904774,0.008328373443457061,1.9762695062062824e-07
63101.03367789263,149999958532.25525,-1.9697410340480677,0.012481519473791846,1.9727756784626637e-07
84134.7115705235,149999901793.44308,-3.497607265577672,0.016627323915686044,1.9692887498301612e-07
105168.38946315438,149999808360.9986,-5.458517203750363,0.020765801515848174,1.9658089436126073e-07
126202.06735578526,149999669142.8338,-7.850910058068817,0.024896967487697753,1.9623364802913672e-07
147235.74524841615,149999475079.6932,-10.67322469684601,0.029020837505479704,1.9588715775457898e-07
168269.423141047,149999217145.15985,-13.923899994323143,0.03313742769835412,1.955414450274216e-07
189303.10103367787,149998886345.64832,-17.60137517191569,0.03724675464455909,1.951965310615675e-07
210336.77892630876,149998473720.39627,-21.70409012641729,0.04134883536574773,1.9485243679712404e-07
231370.45681893965,149997970341.44647,-26.230485774457573,0.045443687321005316,1.945091829027344e-07
252404.1347115705,149997367313.6201,-31.179004357536545,0.04953132840152984,1.941667897777286e-07
273437.8126042014,149996655774.48837,-36.548089788471565,0.05361177692452176,1.9382527755460578e-07
294471.4904968323,149995826894.33203,-42.33618793647851,0.057685051628154856,1.9348466610119076e-07
315505.16838946316,149994871876.09543,-48.54174697195065,0.06175117166542199,1.9314497502327553e-07
336538.846282094,149993781955.34283,-55.16321763987246,0.06581015659922859,1.9280622366677963e-07
357572.5241747249,149992548400.18448,-62.199053585446386,0.06986202639655063,1.9246843112047503e-07
378606.20206735574,149991162511.23767,-69.64771164464345,0.0739068014230941,1.9213161621831477e-07
399639.87995998666,149989615621.52765,-77.507652115631,0.07794450243843708,1.917957975419584e-07
420673.5578526175,149987899096.43393,-85.77733909395684,0.08197515058977223,1.9146099342358002e-07
441707.2357452484,149986004333.6036,-94.45524069442246,0.08599876740787152,1.9112722194801653e-07
462740.9136378793,149983922762.84384,-103.53982937856055,0.09001537480101457,1.9079450095587032e-07
483774.59153051017,149981645846.0644,-113.02958221683902,0.09402499504999505,1.9046284804586917e-07
504808.269423141,149979165077.14606,-122.92298111902187,0.09802765080393182,1.901322805774004e-07
525841.947315772,149976471981.83713,-133.2185131705857,0.10202336507382678,1.8980281567377e-07
546875.6252084028,149973558117.67673,-143.91467084086455,0.10601216122857444,1.8947447022430595e-07
567909.3031010337,149970415073.8367,-155.00995222274557,0.10999406299054539,1.891472608871985e-07
588942.9809936646,149967034471.00803,-166.50286136393092,0.11396909442909312,1.8882120409286524e-07
609976.6588862954,149963407961.31226,-178.39190844413935,0.11793727995712713,1.884963160459253e-07
631010.3367789263,149959527228.12326,-190.6756100064909,0.12189864432680755,1.881726127281654e-07
652044.0146715571,149955383985.92993,-203.35248928579867,0.12585321262300384,1.8785010990209978e-07
673077.692564188,149950969980.24783,-216.4210763691873,0.12980101026012664,1.8752882311284512e-07
694111.370456819,149946276987.42398,-229.87990840785642,0.13374206297817254,1.8720876769109804e-07
715145.0483494498,149941296814.469,-243.7275299297804,0.13767639683643848,1.8688995875681616e-07
736178.7262420807,149936021298.96002,-257.96249302023136,0.14160403820986509,1.865724112213475e-07
757212.4041347115,149930442308.8552,-272.5833574956562,0.14552501378576158,1.862561397900852e-07
778246.0820273424,149924551742.29355,-287.58869116751794,0.1494393505585597,1.8594115896599685e-07
799279.7599199733,149918341527.44522,-302.9770701000346,0.15334707582448942,1.8562748305277484e-07
820313.4378126041,149911803622.38553,-318.7470787303398,0.15724821717923262,1.853151261566858e-07
