t,r,r_dot,theta,theta_dot
0.0,150000000000.0,0.0,0.0,1.9832769515795482e-07
21033.677892630876,149999999486.84058,-0.07318386985802516,0.004170330604651172,1.9821072803377215e-07
42067.35578526175,149999995895.94592,-0.2926191395292521,0.008338201757297934,1.9809383801990945e-07
63101.03367789263,149999986152.96063,-0.6581295799138247,0.012503615164622818,1.979770331712721e-07
84134.7115705235,149999967187.25977,-1.1695367040806066,0.016666572702390366,1.9786032151025696e-07
105168.38946315438,149999935931.99576,-1.82665980997331,0.020827076414767047,1.9774371102671329e-07
126202.06735578526,149999889324.14584,-2.629316023943903,0.024985128513623948,1.9762720967790844e-07
147235.74524841615,149999824304.5542,-3.5773203421030377,0.029140731377873652,1.975108253885095e-07
168269.423141047,149999737817.9814,-4.670485674598279,0.03329388755275151,1.9739456605055608e-07
189303.10103367787,149999626813.1406,-5.908622885437465,0.037444599749174745,1.9727843952346592e-07
210336.77892630876,149999488242.74973,-7.291540838068651,0.04159287084299241,1.9716245363401375e-07
231370.45681893965,149999319063.56128,-8.819046432329051,0.045738703874388685,1.9704661617635696e-07
252404.1347115705,149999116236.41553,-10.490944652778696,0.04988210204708154,1.9693093491203222e-07
273437.8126042014,149998876726.272,-12.307038603372344,0.05402306872775243,1.9681541756997703e-07
294471.4904968323,149998597502.24747,-14.26712955325657,0.05816160744529435,1.9670007184657502e-07
315505.16838946316,149998275537.6674,-16.37101697882358,0.0622977218900965,1.9658490540565253e-07
336538.846282094,149997907810.08182,-18.618498597352893,0.06643141591350187,1.964699258785565e-07
357572.5241747249,149997491301.31918,-21.0093704186874,0.0705626935269319,1.9635514086419168e-07
378606.20206735574,149997022997.5232,-23.543426778912433,0.07469155890130964,1.9624055792904268e-07
399639.87995998666,149996499889.16516,-26.220460376498846,0.07881801636647708,1.961261846072864e-07
420673.5578526175,149995918971.10306,-29.04026232578834,0.0829420704102706,1.9601202840083904e-07
441707.2357452484,149995277242.61252,-32.00262218693175,0.0870637256780028,1.9589809677939165e-07
462740.9136378793,149994571707.39398,-35.10732800129224,0.09118298697189278,1.957843971805497e-07
483774.59153051017,149993799373.62827,-38.35416634506439,0.09529985925013187,1.9567093700991083e-07
504808.269423141,149992957254.01306,-41.74292236171926,0.0994143476263093,1.95557723641104e-07
