t,r,r_dot,theta,theta_dot
1472357.4524841614,148669435075.03568,-2566.7122720550205,0.24483490447346581,1.390435214553499e-07
1493391.1303767923,148614752503.4058,-2632.925610742662,0.2477527128889816,1.38398928726765e-07
1514424.808269423,148558670146.32776,-2699.8109682035742,0.2506570179580037,1.3775954301598414e-07
1535458.486162054,148501173914.33594,-2767.363956828547,0.2535479289227372,1.3712533781388986e-07
1556492.1640546848,148442249810.25394,-2835.5803044590657,0.25642555446694415,1.3649628654309477e-07
1577525.8419473157,148381883925.4788,-2904.455853147534,0.2592900027176851,1.3587236257836215e-07
1598559.5198399466,148320062438.87738,-2973.986558945495,0.26214138124335823,1.352535392517279e-07
1619593.1977325776,148256771610.64352,-3044.1684904428002,0.26497979704937125,1.3463978988178194e-07
1640626.8756252083,148191997782.05032,-3114.9978287045406,0.2678053565780238,1.3403108777487867e-07
1661660.5535178392,148125727375.3049,-3186.470867236254,0.27061816570853675,1.3342740622576793e-07
1682694.23141047,148057946888.54764,-3258.5840106481905,0.27341832975963415,1.3282871854025317e-07
1703727.909303101,147988642896.9698,-3331.333774671673,0.276205953491793,1.3223499803214367e-07
1724761.587195732,147917802046.36115,-3404.7167849059483,0.2789811411046643,1.3164621804957616e-07
1745795.2650883626,147845411050.19754,-3478.7297761794675,0.2817439962369328,1.310623519873091e-07
1766828.9429809935,147771456689.6409,-3553.3695925498873,0.28449462196631675,1.3048337328672292e-07
1787862.6208736245,147695925813.25778,-3628.633187246866,0.2872331208097746,1.299092554368793e-07
1808896.2987662554,147618805330.9193,-3704.5176212522624,0.28995959472991023,1.2933997199850668e-07
1829929.9766588863,147540082216.71298,-3781.0200636120016,0.29267414513539997,1.2877549659475478e-07
1850963.6545515172,147459743501.39157,-3858.1377902631907,0.2953768728820831,1.2821580293776398e-07
1871997.332444148,147377776269.3654,-3935.868183485649,0.29806787827444337,1.2766086483965138e-07
1893031.0103367788,147294167658.7024,-4014.208731901911,0.3007472610656089,1.2711065621251083e-07
1914064.6882294097,147208904861.1282,-4093.157030477222,0.30341512045735225,1.2656515106841304e-07
1935098.3661220407,147121975118.20377,-4172.710779883741,0.3060715551053669,1.260243235319296e-07
1956132.0440146716,147033365718.59268,-4252.867785622301,0.30871666312715584,1.2548814785111088e-07
1977165.7219073023,146943063999.00998,-4333.625958386486,0.3113505420978584,1.2495659839361774e-07
1998199.3997999332,146851057335.2405,-4414.983312948533,0.3139732890585365,1.2442964967444636e-07
2019233.077692564,146757333141.98108,-4496.937968136904,0.316585000516352,1.2390727635642834e-07
2040266.755585195,146661878872.8404,-4579.488146836286,0.3191857724445671,1.233894532502306e-07
