t,r,r_dot,theta,theta_dot
0.0,150000000000.0,0.0,0.0,1.9832769515795482e-07
21033.677892630876,150000001027.22748,0.14654055535734878,0.004174022814161965,1.9856183651590851e-07
42067.35578526175,150000008222.65015,0.58662116035192,0.008352973245488601,1.987962379380938e-07
63101.03367789263,150000027767.71228,1.3209274699685305,0.012536856594391344,1.9903088326720356e-07
84134.7115705235,150000065858.24042,2.350141329666016,0.01672567782006825,1.9926575621589326e-07
105168.38946315438,150000128704.36075,3.674940600904517,0.020919441537760042,1.9950084036647673e-07
126202.06735578526,150000222530.4144,5.295998985691262,0.025118152016009126,1.9973611917065095e-07
147235.74524841615,150000353574.86816,7.213985850962219,0.02932181317392981,1.999715759492567e-07
168269.423141047,150000528090.21857,9.429566046288716,0.033530428578392266,2.0020719389206739e-07
189303.10103367787,150000752342.9017,11.943399730244689,0.037744001441364736,2.0044295605760715e-07
210336.77892630876,150001032613.1819,14.756142181402435,0.041962534617020396,2.0067884537301882e-07
231370.45681893965,150001375195.06186,17.868443625152096,0.04618603059913126,2.0091484463393252e-07
252404.1347115705,150001786396.15558,21.280949038176566,0.050414491518105044,2.0115093650441855e-07
273437.8126042014,150002272537.59952,24.99429797868039,0.05464791913847256,2.0138710351690972e-07
294471.4904968323,150002839953.90884,29.009124378944797,0.05888631485578391,2.0162332807223624e-07
315505.16838946316,150003494992.88666,33.32605638415446,0.06312967969425345,2.0185959243961662e-07
336538.846282094,150004244015.4754,37.94571613396783,0.06737801430355463,2.02095878756751e-07
357572.5241747249,150005093395.63782,42.86871959553367,0.07163131895638387,2.0233216902992998e-07
378606.20206735574,150006049520.24194,48.09567636599379,0.07588959354564466,2.0256844513412424e-07
399639.87995998666,150007118788.8817,53.627189461702685,0.08015283758138364,2.0280468881326272e-07
420673.5578526175,150008307613.79248,59.463855162799966,0.08442105018862511,2.03040881680335e-07
441707.2357452484,150009622419.66492,65.60626277348146,0.0886942301039786,2.0327700521773357e-07
462740.9136378793,150011069643.49527,72.05499445103047,0.09297237567322102,2.0351304077756578e-07
483774.59153051017,150012655734.48785,78.81062502531051,0.09725548484884769,2.0374896958185663e-07
504808.269423141,150014387153.82224,85.87372174636458,0.10154355518655638,2.039847727231186e-07
525841.947315772,150016270374.5252,93.2448441331592,0.10583658384317998,2.0422043116468868e-07
546875.6252084028,150018311881.35715,100.92454377944091,0.11013456757411211,2.0445592574106019e-07
567909.3031010337,150020518170.5438,108.91336408837134,0.1144375027296958,2.0469123715866426e-07
588942.9809936646,150022895749.653,117.21184013281656,0.11874538525336824,2.0492634599626112e-07
609976.6588862954,150025451137.47607,125.82049845744413,0.12305821067910783,2.0516123270538324e-07
631010.3367789263,150028190863.73114,134.7398568004045,0.12737597412775223,2.0539587761132567e-07
652044.0146715571,150031121468.92166,143.9704239530321,0.1316986703051732,2.05630260913647e-07
673077.692564188,150034249504.222,153.51269956933638,0.13602629349989703,2.0586436268669762e-07
694111.370456819,150037581531.18372,163.36717388965903,0.1403588375795685,2.0609816288073756e-07
715145.0483494498,150041124121.526,173.53432756073295,0.14469629598865677,2.063316413227266e-07
736178.7262420807,150044883857.02536,184.0146314739311,0.14903866174650032,2.0656477771690127e-07
757212.4041347115,150048867329.2978,194.80854652511513,0.15338592744435742,2.067975516457745e-07
778246.0820273424,150053081139.44962,205.9165233379188,0.15773808524198815,2.0702994257155872e-07
799279.7599199733,150057531897.97495,217.33900215631036,0.16209512686638272,2.0726192983667887e-07
820313.4378126041,150062226224.60962,229.07641262917218,0.1664570436092421,2.074934926646706e-07
841347.115705235,150067170747.94745,241.12917350848707,0.17082382632339146,2.0772461016191276e-07
862380.793597866,150072372105.22015,253.49769247980535,0.1751954654207822,2.0795526131861987e-07
883414.4714904968,150077836942.1594,266.1823660003032,0.17957195087068317,2.081854250097056e-07
904448.1493831277,150083571912.82272,279.18357908897025,0.18395327219730442,2.0841507999587805e-07
925481.8272757586,150089583679.10428,292.50170498049664,0.1883394184758854,2.0864420492597893e-07
946515.5051683894,150095878910.6127,306.13710503218033,0.19273037833165985,2.0887277833760302e-07
967549.1830610203,150102464284.4934,320.09012851820097,0.19712613993766404,2.0910077865835342e-07
988582.8609536511,150109346485.2069,334.3611124153992,0.20152669101241485,2.093281842072244e-07
1009616.538846282,150116532203.99908,348.9503810515792,0.20593201881615714,2.0955497319730953e-07
1030650.216738913,150124028138.80963,363.85824603820015,0.2103421101501612,2.0978112373631162e-07
1051683.894631544,150131840994.06088,379.0850060461482,0.21475695135446346,2.1000661382813809e-07
1072717.5725241746,150139977480.4474,394.6309466085814,0.21917652830583767,2.1023142137434369e-07
1093751.2504168055,150148444314.32785,410.4963397422061,0.22360082641401377,2.1045552417743308e-07
1114784.9283094364,150157248217.6334,426.6814438855229,0.2280298306210676,2.106788999413875e-07
1135818.6062020673,150166395917.6296,443.1865036844978,0.23246352539941123,2.1090152627347326e-07
1156852.2840946983,150175894146.78525,460.0117498258345,0.2369018947501595,2.1112338068549787e-07
1177885.9619873292,150185749642.06854,477.1573986295917,0.24134492219936685,2.113444405978284e-07
1198919.6398799599,150195969144.75967,494.6236519331496,0.24579259079696056,2.1156468334050996e-07
1219953.3177725908,150206559400.29916,512.4106969772236,0.25024488311576804,2.1178408615440318e-07
1240986.9956652217,150217527158.07388,530.5187061606736,0.254701781249328,2.120026261933552e-07
1262020.6735578526,150228879170.93143,548.9478367744697,0.2591632668096225,2.1222028052712587e-07
1283054.3514504835,150240622194.62207,567.6982306878535,0.2636293209244626,2.12437026144839e-07
1304088.0293431142,150252762987.7747,586.7700143334486,0.26809992423737294,2.1265283995515243e-07
1325121.7072357452,150265308311.53778,606.1632984368596,0.2725750569054974,2.1286769878926706e-07
1346155.385128376,150278264929.5368,625.8781779120559,0.2770546985986504,2.130815794018404e-07
1367189.063021007,150291639606.95715,645.9147314060825,0.2815388284959769,2.1329445847673455e-07
1388222.740913638,150305439110.2943,666.2730211647162,0.28602742528496516,2.1350631262867267e-07
1409256.4188062686,150319670207.2963,686.9530929994074,0.29052046716123436,2.137171184036825e-07
1430290.0966988995,150334339666.5231,707.9549759661523,0.29501793182634695,2.1392685228313723e-07
1451323.7745915304,150349454257.33786,729.2786823110223,0.29951979648728855,2.1413549068425024e-07
1472357.4524841614,150365020748.8114,750.9242069648087,0.3040260378533746,2.1434300996730308e-07
